id,episode_id,index,text
Recap:Episode:Dunny_4,Episode:Dunny,4,"Bluey proceeds to talk to Bandit in gibberish, which he pretends to understand.  Bluey then asks what happens if she *does* say ""dunny.""  Chilli says you get ""squish-squashed.""  To find out what *that* means, Bluey says ""dunny.""  Chilli snaps her fingers, and Bandit rolls over onto Bluey."
Recap:Episode:Dunny_5,Episode:Dunny,5,"Bluey asks what happens if *Chilli* says it- and Chilli smugly declares that she'll never say it.  At this point, Bingo crawls up under the covers, and moves Chilli's lips to make her talk about how long Bingo's taking in the dunny, to Bandit and Bluey's amusement."
Recap:Episode:Dunny_6,Episode:Dunny,6,"Bluey proposes that if Chilli says ""dunny,"" then they should get chocolate.  Chilli agrees.  Bluey immediately proposes a game of Telephone.  Chilli deliberately mishears their phrase, but to prove she's wrong, Bluey says the original phrase and the kids get squish-squashed again."
Recap:Episode:Dunny_7,Episode:Dunny,7,"Bluey says she wishes she could say ""dunny"" - she likes it, it rhymes with ""bunny."" Chilli tries to explain - she wants her family to use nice language so people think they're nice.  It seems like that got the whole family on board."
Recap:Episode:Dunny_8,Episode:Dunny,8,"Then it's time to play ""Four in the Bed.""  Chilli and Bluey get rolled out of the bed, but when it's Bandit's turn, he refuses to go.  While Bingo and Bandit argue, Bluey has another question for Chilli: If ""toilet"" is a better word than ""dunny,"" does that mean the Heelers' family rules are better than Chloe's family rules? Chilli finds that an uncomfortable question - of course they're not better, they're just different."
Recap:Episode:Dunny_9,Episode:Dunny,9,"At this point, Bandit gets rolled out of bed, completing the game.  Bluey has one more question - is her family better than Chloe's family?  Bingo chimes in - is she allowed to say ""dunny"" in her head?"
Recap:Episode:Dunny_10,Episode:Dunny,10,"Chilli gives up.  The new rule is, everyone's allowed to say ""dunny.""  Just not in front of the queen.  As her children (and husband) chant ""dunny"" over and over, Chili consoles herself that at least it's not a naughty word.  As the episode closes, Bluey notes that Chloe isn't allowed to say ""naughty."""
Recap:Episode:Typewriter_0,Episode:Typewriter,0,"Bluey walks off, to find Snickers standing alone sadly. Bluey asks him what's wrong, before he tells her that everyone has learned to sit down except him. Bluey tells him that it's because he's a 'sausage dog', and it'll take him long. He asks why, and Bluey tells him because he's longer. Snickers then admits he hates being a sausage dog. Bluey asks if he wants to come and see Calypso with her, because maybe she can help him too. Snickers thanks her, and the two set off, they then find Winton sobbing. Bluey asks him what's wrong, Winton says that everyone keeps running away from him. Bluey tells him that they don't, but Winton says that they do, and he walks to Bluey, where he accidentally gets too close, and Bluey backs up."
Recap:Episode:Baby_Race_0,Episode:Baby_Race,0,"Bluey soon learned to sit up, but by then Judo learned how to crawl. When Chilli attempted to teach Bluey to crawl, Bluey began rolling instead. Further attempts led to Bluey getting around via ""bum shuffle"", and then by crawling backwards. Throughout this period, Chilli consulted her doctor and various other sources, including a well-meaning if poorly considered idea from Bandit's mum. Eventually, she became despondent, and-as she explains to the girls-felt like she was failing as a mum. Fortunately, Bella, who has raised eight children before having Coco, recognises that Chilli was having doubts about being a first time mum, and reassured her that she was ""doing great."""
Recap:Episode:Christmas_Swim_0,Episode:Christmas_Swim,0,Life Lesson: Don't be too rough with stuff and give people a second chance.
Recap:Episode:Christmas_Swim_1,Episode:Christmas_Swim,1,"The Heelers are celebrating Christmas with Nana Chris, Uncle Stripe, Aunt Trixie, Muffin, and Socks. Nana gives Bandit and Stripe matching aprons that read, ""World's best chef"", while Bandit gives Nana a shirt that says, ""Hang on. I'll just get my glasses."" Chilli gives Bluey a doll that she names ""Bartleby""."
Recap:Episode:Christmas_Swim_2,Episode:Christmas_Swim,2,"Bluey ""introduces"" Bartleby to Stripe, who is cooking, and then jumps into the pool and splashes Bartleby. Then, Bluey shows Bartleby to Socks, who licks him, and Muffin, who is playing at being late for work. She then shows him to Bingo, who is riding on a floaty, but then Bingo takes him, starting a tug-of-war between her and Stripe, with Muffin playing on Stripe's back and they pull his shirt off. Then, Bluey shows Bartleby to Bandit, who lands on him him in a game of catch in the pool."
Recap:Episode:Christmas_Swim_3,Episode:Christmas_Swim,3,"Bluey goes inside the house to where Nana and Trixie are cooking, and asks to borrow a towel. While Nana dries Bartleby, Bluey says that Bandit broke Bartleby's ""arm"". Then, Rad and Frisky make a video call, during which Bluey complains about her relatives roughing her doll up. However, Frisky says to give the relatives another chance."
Recap:Episode:Christmas_Swim_4,Episode:Christmas_Swim,4,"So, Bluey does, and things improve -- Bingo bandages Bartleby's ""broken"" arm, Trixie pretends to let him taste her gravy, the others play with him, and the family has Christmas dinner together."
Recap:Episode:Easter_0,Episode:Easter,0,"Bluey and Bingo are being tucked into their beds by their parents, who say that tomorrow is Easter. Bingo is concerned though, worried that The Easter Bunny will forget about them, like they did last year. The parents point to the letter which was left to them, explaining why he was late, and they guarantee that they won't be forgotten. The parents say goodnight (albeit after knocking over some glitter on the floor), and after they have left, Bingo asks Bluey why they were the only ones to be forgotten last time, and if The Easter Bunny will remember them this time. To which Bluey replies, ""Yeah. I do"". Bluey falls asleep, though Bingo stays awake for a little while longer."
Recap:Episode:Easter_1,Episode:Easter,1,"Morning breaks and the girls wake up. They immediately question whether The Easter Bunny came, and are saddened to see that their bags (or Easter Pouches) are empty. Upon closer inspection, however, a box (empty) is in Blueys and a letter B inside of Bingos. Bluey puts the two together, and they sisters run to the letterbox. Inside of the letterbox is a Chatterbox, and inside of that is a sticker of an egg, with a sticker cooks hat on it, which Bluey takes to meaning that the eggs are in the kitchen."
Recap:Episode:Easter_2,Episode:Easter,2,"The girls run in as both parents are preparing food, and sift through draws to find the eggs, until Bingo points out that all the magnets on the fridge are shapped into one large egg. They look inside, and no eggs can be found. Upon closer inspection though, a kiwi can be seen in the egg box. They take the kiwi to their dad (who was cutting fruit anyway) and ask if chocolate is inside of it: there is not. Bluey, however, keeps thinking and runs into the Playroom with her sister in tow, and they head to The Kiwi Rug. They look underneath it and around it, but to no avail. This time though, Bingo notices an arrow on the rug pointing to the garden, and thus the girls head outside."
Recap:Episode:Easter_3,Episode:Easter,3,"The girls split up in the garden, with Bingo noticing a sandcastle in the sandpit and Bluey noticing that the pointseanna flowers are in suspiciously straight lines. The girls head upstairs to the balcony outside the kitchen and see that the flowers are shaped like a castle, where Bingo remembers the sandpit. They head back down and dig underneath the sandcastle, only to find toilet paper, but with eggs on them. They head to the bathroom, but find nothing (aside from the multipack said toilet paper came in), when the girls come to the realisation that they must head to the other bathroom: Their Dads toilet."
Recap:Episode:Easter_4,Episode:Easter,4,"Bandit is using the facilities (with an open window), and the girls hyperbolically worry about whether they will return from there alive. Bingo realises though that unless someone goes in, then there will be no Easter, which gives Bluey the courage needed to go in and look for clues. She enters, and finds a shape drawn onto the mirror. She draws this on a sheet of paper which she gives to Bingo, who recognises it immediately  as (and thus they run to) their stained window. Bluey points out that they've already checked their bedroom, and Bingo comes to the sad realisation that The Easter Bunny must have forgotten them again. Bingo takes the blame, who says that she's a small forgettable child, but Bluey shuts her down, by saying that she's smart, and that she figured out the castle by herself. Bluey then blames herself, but Bingo point's out that she went into the toilet, making her brave. They realise together that they're not forgettable children, but ""rememberable"". They hug, and just then, Bluey notices footprints in glitter, coming from their drawings of the previous night. They know what to do, and run into the study. They push the yoga ball out the way, and under the desk lies a basket of treats, chocolate and books."
Recap:Episode:Easter_5,Episode:Easter,5,The Easter Bunny remembered them after all.
